,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,POPULATION_PER_MILLION,Total_population_SUMMARY_INDICATORS_Median_age_(years),Total_population_SUMMARY_INDICATORS_Sex_ratio_(males_per_100_females),Estimate_Percent_Total_population_15_to_44_years,Estimate_Percent_Total_population_60_years_and_over,MEDIAN_INCOME_PER_100k,RATIO_OF_NON-FAMILY_TO_FAMILY_HOUSEHOLDS,RATIO_OF_WOKERS_TO_PEOPLE_(OVER_16),Workers_16_years_and_over_Public_transportation_(excluding_taxicab),Workers_16_years_and_over_Walked,Workers_16_years_and_over_Bicycle,"Workers_16_years_and_over_Taxicab,_motorcycle,_or_other_means",Workers_16_years_and_over_Worked_in_county_of_residence,Workers_16_years_and_over_Mean_travel_time_to_work_(minutes),ridesperhour
3966,6.0,15.0,6.0,47,65,0.0,52.0,10.0,55.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,549.0
3967,6.0,15.0,7.0,48,69,0.0,47.0,10.0,57.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1070.0
3968,6.0,15.0,8.0,49,71,0.0,46.0,10.0,59.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1930.0
3969,6.0,15.0,9.0,52,73,0.0,48.0,10.0,61.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3110.0
3970,6.0,15.0,10.0,53,76,0.0,45.0,10.0,63.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4190.0
3971,6.0,15.0,11.0,51,80,0.0,37.0,10.0,63.0,16.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5300.0
3972,6.0,15.0,12.0,49,80,0.0,34.0,10.0,62.0,16.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5830.0
3973,6.0,15.0,13.0,48,79,0.0,34.0,10.0,61.0,20.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6180.0
3974,6.0,15.0,14.0,51,79,0.0,38.0,10.0,63.0,20.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6130.0
3975,6.0,15.0,15.0,49,78,0.0,36.0,10.0,61.0,22.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6080.0
3976,6.0,15.0,16.0,50,78,0.0,37.0,10.0,62.0,22.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5930.0
3977,6.0,15.0,17.0,50,77,0.0,39.0,10.0,61.0,22.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5840.0
3978,6.0,15.0,18.0,52,77,0.0,42.0,10.0,62.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5070.0
3979,6.0,15.0,19.0,52,76,0.0,43.0,10.0,62.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4510.0
3980,6.0,15.0,20.0,53,75,0.0,46.0,10.0,62.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3390.0
3981,6.0,15.0,21.0,55,73,0.0,53.0,10.0,62.0,22.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2380.0
3982,6.0,15.0,22.0,55,72,0.0,55.0,10.0,62.0,22.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1980.0
3983,6.0,15.0,23.0,55,72,0.0,55.0,10.0,62.0,22.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1530.0
3984,6.0,16.0,0.0,57,70,0.0,64.0,10.0,62.0,22.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1110.0
3985,6.0,16.0,1.0,59,67,0.0,76.0,10.0,62.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,629.0
3986,6.0,16.0,2.0,58,68,0.0,70.0,10.0,62.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,336.0
3987,6.0,16.0,3.0,61,65,0.02,87.0,10.0,63.0,22.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,238.0
3988,6.0,16.0,4.0,62,65,0.02,90.0,10.0,63.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,154.0
3989,6.0,16.0,5.0,62,66,0.0,87.0,10.0,64.0,22.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,102.0
3990,6.0,16.0,6.0,61,68,0.0,78.0,10.0,64.0,22.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,261.0
3991,6.0,16.0,7.0,60,70,0.0,71.0,10.0,64.0,22.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,624.0
3992,6.0,16.0,8.0,63,71,0.0,76.0,10.0,66.0,22.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1410.0
3993,6.0,16.0,9.0,63,75,0.0,66.0,10.0,67.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2320.0
3994,6.0,16.0,10.0,62,77,0.0,60.0,10.0,68.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3600.0
3995,6.0,16.0,11.0,64,76,0.0,67.0,10.0,68.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4350.0
3996,6.0,16.0,12.0,64,74,0.0,71.0,10.0,68.0,22.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4850.0
3997,6.0,16.0,13.0,66,78,0.0,67.0,10.0,70.0,16.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4070.0
3998,6.0,16.0,14.0,65,77,0.0,66.0,10.0,69.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4180.0
3999,6.0,16.0,15.0,65,80,0.0,60.0,10.0,70.0,16.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4830.0
4000,6.0,16.0,16.0,64,79,0.0,60.0,10.0,69.0,16.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4640.0
4001,6.0,16.0,17.0,64,78,0.0,62.0,10.0,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4550.0
4002,6.0,16.0,18.0,67,75,0.0,76.0,10.0,70.0,16.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3540.0
4003,6.0,16.0,19.0,67,74,0.0,79.0,10.0,69.0,16.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2930.0
4004,6.0,16.0,20.0,68,74,0.0,82.0,10.0,70.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2610.0
4005,6.0,16.0,21.0,68,74,0.0,82.0,10.0,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2000.0
4006,6.0,16.0,22.0,67,74,0.0,79.0,10.0,69.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1380.0
4007,6.0,16.0,23.0,67,74,0.0,79.0,10.0,69.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,826.0
4008,6.0,17.0,0.0,69,73,0.0,87.0,10.0,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,394.0
4009,6.0,17.0,1.0,69,73,0.0,87.0,9.0,70.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,212.0
4010,6.0,17.0,2.0,66,71,0.0,84.0,10.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,140.0
4011,6.0,17.0,3.0,65,70,0.0,84.0,10.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,83.0
4012,6.0,17.0,4.0,65,70,0.0,84.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,130.0
4013,6.0,17.0,5.0,65,71,0.0,81.0,10.0,67.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,629.0
4014,6.0,17.0,6.0,65,70,0.0,84.0,10.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2000.0
4015,6.0,17.0,7.0,64,72,0.0,76.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4160.0
4016,6.0,17.0,8.0,64,72,0.0,76.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6560.0
4017,6.0,17.0,9.0,64,74,0.0,71.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4680.0
4018,6.0,17.0,10.0,65,73,0.0,76.0,10.0,68.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2660.0
4019,6.0,17.0,11.0,63,75,0.0,66.0,10.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2600.0
4020,6.0,17.0,12.0,65,73,0.0,76.0,10.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3030.0
4021,6.0,17.0,13.0,65,73,0.0,76.0,10.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3100.0
4022,6.0,17.0,14.0,67,73,0.0,81.0,7.0,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3090.0
4023,6.0,17.0,15.0,65,74,0.0,74.0,10.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2930.0
4024,6.0,17.0,16.0,66,75,0.0,74.0,10.0,69.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4200.0
4025,6.0,17.0,17.0,65,75,0.0,71.0,10.0,69.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,8300.0
4026,6.0,17.0,18.0,64,73,0.0,74.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,8360.0
4027,6.0,17.0,19.0,63,72,0.0,73.0,10.0,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5860.0
4028,6.0,17.0,20.0,62,71,0.0,73.0,10.0,65.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3910.0
4029,6.0,17.0,21.0,63,71,0.0,76.0,10.0,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2620.0
4030,6.0,17.0,22.0,64,70,0.0,82.0,10.0,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1850.0
4031,6.0,17.0,23.0,64,70,0.0,82.0,10.0,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1030.0
4032,6.0,18.0,0.0,65,70,0.0,84.0,10.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,473.0
4033,6.0,18.0,1.0,65,70,0.0,84.0,9.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,258.0
4034,6.0,18.0,2.0,67,70,0.0,90.0,6.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,140.0
4035,6.0,18.0,3.0,66,69,0.0,90.0,6.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,98.0
4036,6.0,18.0,4.0,67,70,0.0,90.0,4.0,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,124.0
4037,6.0,18.0,5.0,67,70,0.02,90.0,1.25,68.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,661.0
4038,6.0,18.0,6.0,68,70,0.11,93.0,0.5,69.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1260.0
4039,6.0,18.0,7.0,68,70,0.01,93.0,2.5,69.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1010.0
4040,6.0,18.0,8.0,69,71,0.0,94.0,4.0,70.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3940.0
4041,6.0,18.0,9.0,70,73,0.01,90.0,5.0,71.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4450.0
4042,6.0,18.0,10.0,69,73,0.01,87.0,3.0,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2310.0
4043,6.0,18.0,11.0,69,71,0.12,94.0,0.75,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2570.0
4044,6.0,18.0,12.0,70,71,0.01,96.0,0.75,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1040.0
4045,6.0,18.0,13.0,70,71,0.05,96.0,1.5,70.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,463.0
4046,6.0,18.0,14.0,70,72,0.06,94.0,4.0,71.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,601.0
4047,6.0,18.0,15.0,69,71,0.0,94.0,2.5,70.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1500.0
4048,6.0,18.0,16.0,69,71,0.11,94.0,0.75,70.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3150.0
4049,6.0,18.0,17.0,69,70,0.07,97.0,1.75,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3060.0
4050,6.0,18.0,18.0,69,70,0.06,97.0,1.75,69.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1740.0
4051,6.0,18.0,19.0,66,68,0.01,93.0,2.5,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1520.0
4052,6.0,18.0,20.0,66,67,0.0,97.0,2.5,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2170.0
4053,6.0,18.0,21.0,65,67,0.0,93.0,2.5,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1620.0
4054,6.0,18.0,22.0,66,67,0.0,97.0,1.75,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1390.0
4055,6.0,18.0,23.0,66,67,0.0,97.0,1.75,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,867.0
4056,6.0,19.0,0.0,65,67,0.0,93.0,1.25,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,469.0
4057,6.0,19.0,1.0,65,67,0.0,93.0,1.75,66.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,231.0
4058,6.0,19.0,2.0,66,67,0.0,97.0,0.75,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,140.0
4059,6.0,19.0,3.0,66,67,0.0,97.0,1.5,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,92.0
4060,6.0,19.0,4.0,66,67,0.0,97.0,1.25,66.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,135.0
4061,6.0,19.0,5.0,65,66,0.0,96.0,3.0,65.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,639.0
4062,6.0,19.0,6.0,65,67,0.0,93.0,6.0,66.0,16.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2060.0
4063,6.0,19.0,7.0,66,68,0.0,93.0,4.0,67.0,16.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4080.0
4064,6.0,19.0,8.0,66,68,0.01,93.0,4.0,67.0,16.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6660.0
4065,6.0,19.0,9.0,66,68,0.0,93.0,3.0,67.0,16.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3690.0
